Output File                                                        Name                                        Type       FSH File                                      Lines
StructureDefinition-ISiKAngehoeriger.json                          ISiKAngehoeriger                            Profile    ISiKAngehoeriger.fsh                          1 - 45
StructureDefinition-ISiKBerichtBundle.json                         ISiKBerichtBundle                           Profile    ISiKBerichtBundle.fsh                         1 - 22
StructureDefinition-ISiKBerichtSubSysteme.json                     ISiKBerichtSubSysteme                       Profile    ISiKBerichtSubSysteme.fsh                     1 - 74
StructureDefinition-ISiKBinary.json                                ISiKBinary                                  Profile    ISiKBinary.fsh                                1 - 15
StructureDefinition-ISiKCodeSystem.json                            ISiKCodeSystem                              Profile    ISiKCodeSystem.fsh                            1 - 14
StructureDefinition-ISiKDiagnose.json                              ISiKDiagnose                                Profile    ISiKDiagnose.fsh                              1 - 56
StructureDefinition-ISiKKontaktGesundheitseinrichtung.json         ISiKKontaktGesundheitseinrichtung           Profile    ISiKKontaktGesundheitseinrichtung.fsh         1 - 119
StructureDefinition-ISiKPatient.json                               ISiKPatient                                 Profile    ISiKPatient.fsh                               1 - 117
StructureDefinition-ISiKPersonImGesundheitsberuf.json              ISiKPersonImGesundheitsberuf                Profile    ISiKPersonImGesundheitsberuf.fsh              1 - 88
StructureDefinition-ISiKProzedur.json                              ISiKProzedur                                Profile    ISiKProzedur.fsh                              1 - 49
StructureDefinition-ISiKValueSet.json                              ISiKValueSet                                Profile    ISiKValueSet.fsh                              1 - 21
StructureDefinition-ISiKVersicherungsverhaeltnisGesetzlich.json    ISiKVersicherungsverhaeltnisGesetzlich      Profile    ISiKVersicherungsverhaeltnisGesetzlich.fsh    1 - 41
StructureDefinition-ISiKVersicherungsverhaeltnisSelbstzahler.json  ISiKVersicherungsverhaeltnisSelbstzahler    Profile    ISiKVersicherungsverhaeltnisSelbstzahler.fsh  1 - 14
StructureDefinition-PlannedEndDate.json                            PlannedEndDate                              Extension  ISiKKontaktGesundheitseinrichtung.fsh         129 - 133
StructureDefinition-PlannedStartDate.json                          PlannedStartDate                            Extension  ISiKKontaktGesundheitseinrichtung.fsh         122 - 126
StructureDefinition-identifier-abrechnungsnummer.json              IdentifierAbrechnungsnummer                 Profile    ISiKAbrechnungsfall.fsh                       30 - 40
ValueSet-DiagnosesSCT.json                                         DiagnosesSCT                                ValueSet   valueSets.fsh                                 1 - 10
ValueSet-ISiKAccountIdentifierType.json                            ISiKAccountIdentifierType                   ValueSet   valueSets.fsh                                 44 - 48
ValueSet-ISiKAccountType.json                                      ISiKAccountType                             ValueSet   valueSets.fsh                                 37 - 42
ValueSet-ISiKLocationPhysicalType.json                             ISiKLocationPhysicalType                    ValueSet   valueSets.fsh                                 29 - 34
ValueSet-ISiKValueSetExample.json                                  ISiKValueSetExample                         Instance   ISiKValueSet.fsh                              23 - 36
ValueSet-ProzedurenCodesSCT.json                                   ProzedurenCodesSCT                          ValueSet   valueSets.fsh                                 12 - 16
ValueSet-ProzedurenKategorieSCT.json                               ProzedurenKategorieSCT                      ValueSet   valueSets.fsh                                 18 - 27
